LATITUDE,LONGITUDE,location_x
39.1956777,-84.2911863,"7864, Clement Street, Camp Dennison, Symmes Township, Hamilton County, Ohio, 45111, United States"
39.636511,-84.0250345,"Spahr Road, Spring Valley Township, Greene County, Ohio, 45385, United States"
41.3332619,-81.4101696,"Maple Loop Trail, Twinsburg, Summit County, Ohio, 44087, United States"
41.385465,-81.657979,"4663, Chestnut Road, Independence, Cuyahoga County, Ohio, 44131, United States"
39.9801248,-81.759197,"Homestead Drive, Muskingum County, Ohio, 43762, United States"
40.0385021,-82.5323444,"28, Meadow Wood Drive, Granville, Union Township, Licking County, Ohio, 43023, United States"
40.0774601,-83.0164344,"Saint Michael School, East Selby Boulevard, Colonial Hills, Worthington, Sharon Township, Franklin County, Ohio, 43214, United States"
41.0320471,-84.0773714,"Glandorf Elementary School, 140, Church Street, Glandorf, Glandorf Township, Putnam County, Ohio, 45848, United States"
40.6679717,-82.5951096,"56, Goldenwood Avenue, Lexington, Troy Township, Richland County, Ohio, 44904, United States"
40.0051364,-83.7680258,"1724, Calais Drive, Clark County, Ohio, 45503, United States"
41.163924,-81.6393403,"1000, Rambling Way, Ghent, Bath Township, Summit County, Ohio, 44333, United States"
39.726081,-82.5007817,"Lake Road Northeast, Colfax, Pleasant Township, Fairfield County, Ohio, 43148, United States"
39.1774908,-84.2341981,"5673, Mellie Lane, Day Heights, Miami Township, Clermont County, Ohio, 45150, United States"
39.1372478,-84.5938175,"2842, Westbrook Drive, LaFeuille Terrace, Cincinnati, Hamilton County, Ohio, 45238, United States"
39.426249,-81.391339,"298, T1342, Washington County, Ohio, 45750, United States"
41.4628296,-81.4488602,"32473, Pinetree Road, Pepper Pike, Cuyahoga County, Ohio, 44124, United States"
40.2400357,-81.8232474,"2941, Cambridge Road, Coshocton, Coshocton County, Ohio, 43812, United States"
39.8995802,-82.780237,"600, Lilac Circle, Pickerington, Violet Township, Fairfield County, Ohio, 43147, United States"
40.017777,-83.1727694,"5948, Privilege Drive, Columbus, Franklin County, Ohio, 43026, United States"
41.4936585,-81.5690192,"3086, Scarborough Road, Euclid Golf Historic District, Cleveland Heights, Cuyahoga County, Ohio, 44118, United States"
40.8968551,-83.5577518,"204, Marilyn Lane, Mount Blanchard, Hancock County, Ohio, 45867, United States"
40.0483019,-82.492792,"216, Park Trails Drive, Newark, Licking County, Ohio, 43055, United States"
40.7168183,-81.9617414,"Kimber Road, Moreland, Wayne County, Ohio, 44691, United States"
40.7869322,-84.1181353,"3169, Hopewell Street, Allen County, Ohio, 45801, United States"
40.4327128,-84.5634105,"Saint Charles Senior Living, 2860, US 127, Celina, Mercer County, Ohio, 45822, United States"
41.1751201,-81.4693787,"1000, Drummond Court, The Kames, Stow, Summit County, Ohio, 44224, United States"
41.5140687,-81.4770506,"1684, Brainard Road, Lyndhurst, Cuyahoga County, Ohio, 44124, United States"
41.4563744,-81.363186,"Larkspur Lane, Russell Township, Geauga County, Ohio, 44022, United States"
41.5271448,-81.4954503,"5104, Edenhurst Road, Lyndhurst, Cuyahoga County, Ohio, 44124, United States"
41.263219,-82.0631612,"38107, Crook Street, Grafton, Grafton Township, Lorain County, Ohio, 44044, United States"
41.4474416,-81.8152741,"16890, Bradgate Avenue, Kamms Corner, Kamms Corners, Cleveland, Cuyahoga County, Ohio, 44111, United States"
40.7851557,-80.6002522,"Columbiana County, Ohio, 44455, United States"
41.1122677,-81.3186886,"2082, Lynn Road, Brimfield Township, Portage County, Ohio, 44240, United States"
40.7455301,-81.9986868,"Millbrook Road, Plain Township, Wayne County, Ohio, 44691, United States"
39.404351,-82.9498827,"169, Mountainview Drive, Ross County, Ohio, 45601, United States"
41.231759,-84.4074387,"21998, Franklin Lane, Defiance Township, Defiance County, Ohio, 43512, United States"
40.1757845,-83.0906159,"8518, Rutherford Estates Court, Powell, Liberty Township, Delaware County, Ohio, 43065, United States"
41.720698,-83.71954,"Guild Court, Sylvania, Lucas County, Ohio, 43560, United States"
40.6252372,-82.5526278,"4877, Ritter Road, Jefferson Township, Richland County, Ohio, 44813, United States"
39.0742236,-84.2665515,"949, Burgess Court, Shaylor Ridge, Cincinnati, Union Township, Clermont County, Ohio, 45245, United States"
40.063496,-82.499957,"157, Fairview Street, Granville, Granville Township, Licking County, Ohio, 43023, United States"
39.5207275,-82.0441818,"Burr Oak Lakeview Trail, Bishopville, Morgan County, Ohio, 45732, United States"
40.5623258,-84.5652783,"1161, Princeton Avenue, Celina, Mercer County, Ohio, 45822, United States"
39.6352557,-83.8586882,"Stone Road, Silver Springs, New Jasper Township, Greene County, Ohio, 45385, United States"
41.5858668,-81.3789075,"10412, Stone Ridge Drive, Kirtland, Lake County, Ohio, 44094, United States"
39.3435909,-81.6968679,"4149, Veto Road, Decaturville, Washington County, Ohio, 45784, United States"
39.3538326,-84.4350818,"8012, Red Mill Drive, Beckett Ridge, West Chester Township, Butler County, Ohio, 45069, United States"
39.0367667,-84.2262247,"78, Tall Trees Drive, Amelia, Batavia Township, Clermont County, Ohio, 45102, United States"
41.5621823,-81.5365827,"19995, Green Oak Drive, Euclid Villas Subdivision, Euclid, Cuyahoga County, Ohio, 44117, United States"
39.3626502,-82.1203873,"13, Arbor Drive, The Plains, Athens Township, Athens County, Ohio, 45780, United States"
39.748518,-83.797687,"2499, Chickory Trail North, Cedarville Township, Greene County, Ohio, 45314, United States"
39.4510083,-84.425117,"3673, Apple Knoll Lane, Monroe, Lemon Township, Butler County, Ohio, 45044, United States"
41.1704057,-81.3871536,"1102, Windward Lane, Forest Lakes, Kent, Portage County, Ohio, 44240, United States"
41.596324,-83.5750832,"30731, East River Road, Perrysburg, Wood County, Ohio, 43551, United States"
39.8423684,-84.2370875,"1805, Mavie Drive, Montgomery County, Ohio, 45414, United States"
39.466895,-84.7021061,"Oxford Millville Road, Oxford, Hanover Township, Butler County, Ohio, 45056, United States"
39.1889085,-84.2814286,"133, Miami Lakes Drive, Milford, Clermont County, Ohio, 45150, United States"
39.2481965,-84.1901436,"Gaynor Road, Goshen Township, Clermont County, Ohio, 45122, United States"
41.0234641,-80.5748326,"4095, Center Road, Frontier Plat, Poland Center, Mahoning County, Ohio, 44514, United States"
39.3947204,-84.3461121,"6545, Ashmont Place, The Trails of Four Bridges, Liberty Township, Butler County, Ohio, 45044, United States"
40.0282665,-83.0103791,"159, East Como Avenue, Clintonville, Columbus, Sharon, Franklin County, Ohio, 43202, United States"
40.307709,-84.1541576,"198, East Robinhood Street, Sidney, Shelby County, Ohio, 45365, United States"
41.3293715,-81.3666442,"523, Walnut Ridge Trail, Hawthorn of Aurora, Aurora, Portage County, Ohio, 44202, United States"
39.3166756,-84.6504872,"4118, Layhigh Road, Ross, Ross Township, Butler County, Ohio, 45014, United States"
40.9525967,-81.5728641,"1077, Center Road, New Franklin, Summit County, Ohio, 44216, United States"
40.0113781,-83.7164889,"4227, Kay Avenue, Mumper Estates, Clark County, Ohio, 45502, United States"
41.2232137,-82.1021175,"40052, Whitney Road, LaGrange Township, Lorain County, Ohio, 44050, United States"
41.0902397,-81.4262825,"536, Southeast Avenue, Tallmadge Town Square Historic District, Six Corners, Tallmadge, Summit County, Ohio, 44278, United States"
41.4062714,-81.259346,"Wing Road, Auburn Township, Geauga County, Ohio, 44023, United States"
41.6645768,-83.6728621,"Tara Way, Toledo, Lucas County, Ohio, 43615, United States"
41.1633376,-81.3779908,"914, Stonewater Drive, Oak Hills, Kent, Portage County, Ohio, 44240, United States"
40.5872185,-83.1067746,"191, Forest Lawn Boulevard, Marion, Marion County, Ohio, 43302, United States"
40.1499167,-83.0036137,"9066, Holquest Drive, Columbus, Delaware County, Ohio, 43035, United States"
39.6645903,-84.1268365,"5345, Bigger Road, Kettering, Montgomery County, Ohio, 45440, United States"
39.2661551,-84.2826248,"160, Shoemaker Drive, Claiborne, Loveland, Hamilton County, Ohio, 45140, United States"
41.6853707,-83.7140396,"3854, Hampstead Drive, Farmbrook, Sylvania, Lucas County, Ohio, 43560, United States"
39.5681171,-83.9490223,"New Burlington Road, New Burlington, Chester Township, Clinton County, Ohio, 45177, United States"
40.039151,-83.1140645,"4135, Stargrass Court, Hilliard, Norwich Township, Franklin County, Ohio, 43026, United States"
40.86075,-81.3218167,"3273, Huntcliffe Road Northeast, Stark County, Ohio, 44721, United States"
41.1714276,-81.4071745,"2798, Hartwood Circle, Oregon Corners, Stow, Summit County, Ohio, 44224, United States"
39.2944873,-82.0517349,"6780, Long Run Road, Hickory Hills, Canaan Township, Athens County, Ohio, 45701, United States"
41.4274726,-81.9213426,"27017, Newton Circle, North Olmsted, Cuyahoga County, Ohio, 44070, United States"
40.0655982,-83.061409,"5292, Portland Street, Chillowick Village, Columbus, Sharon, Franklin County, Ohio, 43235, United States"
39.8254625,-82.8611116,"4958, Greengate Drive, Madison Township, Franklin County, Ohio, 43125, United States"
40.0954654,-83.0454722,"1061, Putney Drive, Potter's Creek, Columbus, Sharon, Franklin County, Ohio, 43085, United States"
41.5430717,-83.5662442,"Sawyer Quarry Nature Preserve, 26940, Lime City Road, Perrysburg, Wood County, Ohio, 43551, United States"
40.0485687,-82.4424758,"1079, West Main Street, Newark, Licking County, Ohio, 43055, United States"
40.1127092,-82.8249212,"6358, New Albany Road West, Columbus, Plain Township, Franklin County, Ohio, 43081, United States"
41.64068,-80.829783,"100, Ashtabula Point, Morgan Township, Ashtabula County, Ohio, 44084, United States"
40.3718051,-80.6325832,"1707, Oregon Avenue, Woodlawn, Brady Estates Historic District, Steubenville, Jefferson County, Ohio, 43952, United States"
40.7625158,-81.4827633,"6953, Cincinnati Drive Southwest, Massillon, Stark County, Ohio, 44646, United States"
39.4795247,-84.138843,"Shoemaker Road, Clearcreek Township, Warren County, Ohio, United States"
41.1369872,-81.5417133,"1757, East Waterford Court, Cascade Falls Apartments, Merriman Valley, Akron, Summit County, Ohio, 44313, United States"
41.5014961,-81.5769677,"12887, Cedar Road, Cedar Lee, Cleveland Heights, Cuyahoga County, Ohio, 44118, United States"
40.8770607,-83.9176803,"9958, Rockport Road, Richland Township, Allen County, Ohio, 45817, United States"
41.2303542,-80.769568,"3787, Devon Street Southeast, Eastgate, Howland, Trumbull County, Ohio, 44484, United States"
40.7662402,-82.4118507,"2790, State Route 430, Mifflin Township, Richland County, Ohio, 44903, United States"
41.471249,-81.515517,"3225, Green Road, Beachwood, Cuyahoga County, Ohio, 44122, United States"
39.166683,-83.581204,"State Route 73, Berrysville, Highland County, Ohio, 45133:45660, United States"
39.8528591,-84.1954601,"7360, Epcot Lane, North Dayton, Montgomery County, Ohio, 45414, United States"
39.1971577,-84.6439397,"5636, Eden Ridge Drive, Green Township, Hamilton County, Ohio, 45247, United States"
41.2415858,-81.4990597,"6443, Olde Eight Road, Chittendens Corners, Boston Heights, Summit County, Ohio, 44264, United States"
40.0951821,-83.03083,"521, Highgate Avenue, Worthingway, Worthington, Sharon Township, Franklin County, Ohio, 43085, United States"
41.3838219,-81.8812795,"136, Stonepointe Drive, Berea, Cuyahoga County, Ohio, 44017, United States"
41.2726187,-81.4815973,"Silverberry Lane, Ashbrooke, Hudson, Summit County, Ohio, 44236, United States"
41.0898558,-81.5698986,"720, South Hawkins Avenue, West Akron, Akron, Summit County, Ohio, 44320, United States"
41.0336289,-84.0392468,"Advance Auto Parts, 255, Meadow Glen Drive, Ottawa, Glandorf Township, Putnam County, Ohio, 45875, United States"
41.180441,-81.4627223,"1223, Temple Trail, Stow, Summit County, Ohio, 44224, United States"
40.043241,-83.159554,"5253, Crescent Court, Hilliard, Norwich Township, Franklin County, Ohio, 43026, United States"
41.1436953,-83.4416771,"1340, Fairway Drive, Fostoria, Hancock County, Ohio, 44830, United States"
40.1356265,-82.9178207,"455, Canterbury Court, Westerville, Delaware County, Ohio, 43082, United States"
39.6365082,-84.0248645,"Spahr Road, Spring Valley Township, Greene County, Ohio, 45385, United States"
39.4281756,-84.149732,"Wilmington Road, Warren County, Ohio, 45054, United States"
39.7891462,-83.8879463,"1407, Glen View Road, Yellow Springs, Miami Township, Greene County, Ohio, 45387, United States"
40.9572593,-81.6625998,"18343, James Way, Wayne County, Ohio, 44230, United States"
40.7554598,-82.5608388,"1274, Harwood Drive, Mansfield, Richland County, Ohio, 44906, United States"
41.4510682,-81.9080988,"25790, Hidden Acres Drive, Westlake, Cuyahoga County, Ohio, 44145, United States"
39.229266,-84.5468714,"7354, Perry Street, Mount Healthy, Hamilton County, Ohio, 45231, United States"
38.9360622,-83.9085276,"South High Street, Wahlsburg, Brown County, Ohio, 45154, United States"
41.6717506,-81.3719167,"7355, Hayes Boulevard, Mentor, Lake County, Ohio, 44060, United States"
41.5595875,-83.6203553,"446, East Indiana Avenue, Perrysburg Historic District, Perrysburg, Wood County, Ohio, 43551, United States"
39.8045919,-83.8885631,"117, Glen Street, Yellow Springs Historic District, Yellow Springs, Miami Township, Greene County, Ohio, 45387, United States"
39.1594493,-84.1526449,"State Route 132, Goshen, Stonelick Township, Clermont County, Ohio, United States"
40.4591252,-82.8409709,"2875, County Road 24, Cardington, Lincoln Township, Morrow County, Ohio, 43315, United States"
41.097637,-81.5493107,"56, Everett Avenue, Highland Square, Akron, Summit County, Ohio, 44302, United States"
41.4534876,-81.4627755,"3898, Pecan Court, Landerwood Glen, Orange, Cuyahoga County, Ohio, 44022, United States"
41.2995325,-81.112597,"Wheeler Road, Garrettsville, Hiram Township, Portage County, Ohio, 44231, United States"
40.0464385,-83.1635182,"4677, Brownstone Drive, Hilliard, Norwich Township, Franklin County, Ohio, 43026, United States"
40.0116282,-83.0647664,"2726, Camden Road, Guilford Place, Upper Arlington, Sharon, Franklin County, Ohio, 43221, United States"
40.9866239,-81.3769318,"13545, Acorn Circle Northwest, Lake Township, Stark County, Ohio, 44260, United States"
39.1950566,-84.3875711,"6033, Winnetka Drive, Harewood Acres, Kenwood, Sycamore Township, Hamilton County, Ohio, 45236, United States"
40.2705892,-82.8806549,"340 Carters Corner Driveway, Berkshire Township, Delaware County, Ohio, 43074, United States"
40.3134354,-83.386722,"21655, Cotton Slash Road, Taylor Township, Union County, Ohio, 43040, United States"
40.0503171,-83.0233409,"113, Aldrich Road, Clintonville, Columbus, Sharon, Franklin County, Ohio, 43214, United States"
41.6825218,-83.6977848,"6472, Blossman Road, Central Avenue Park, Lucas County, Ohio, 43617, United States"
40.0927782,-82.0950268,"9513, Shannon Road, Shannon, Muskingum County, Ohio, 43822, United States"
40.1060395,-83.020633,"6993, Hayhurst Street, Olentangy Hills, Worthington, Sharon Township, Franklin County, Ohio, 43085, United States"
40.831963,-83.272419,"Stone Crossing Golf Club, Old Lincoln Highway, Mononcue, Upper Sandusky, Wyandot County, Ohio, 43351, United States"
41.6011953,-83.752352,"Garden Road, Lucas County, Ohio, 43537, United States"
41.3167359,-81.5314005,"8131, Cherry Lane, Northfield Center, Northfield Center Township, Summit County, Ohio, 44067, United States"
41.4814338,-81.8909957,"24490, Wolf Road, Bay Village, Cuyahoga County, Ohio, 44140, United States"
39.082452,-84.3391079,"7810, State Road, Huntcrest Acres, Anderson Township, Hamilton County, Ohio, 45255, United States"
41.5172534,-83.7079783,"West River Road, Wood County, Ohio, 43551, United States"
41.1433011,-81.5270925,"1979, Northampton Road, Schumacher, Cuyahoga Falls, Summit County, Ohio, 44223, United States"
40.02857,-82.38207,"1703, Fir Court, Heath, Licking County, Ohio, 43056, United States"
39.9449148,-82.7356625,"7, Beechwood Drive Southwest, Wagram, Etna Township, Licking County, Ohio, 43068, United States"
41.5942717,-81.5470229,"18989, Meredith Avenue, Eastlawn, Euclid, Cuyahoga County, Ohio, 44119, United States"
39.7875493,-84.2022336,"Boonshoft Museum of Discovery, 2600, Deweese Parkway, North Riverdale, Dayton, Montgomery County, Ohio, 45414, United States"
41.462947,-81.9569582,"30472, Detroit Road, Westlake, Cuyahoga County, Ohio, 44145, United States"
39.2521956,-84.2324675,"6844, Fairwind Court, Millbrook Farm, Miami Township, Clermont County, Ohio, 45140, United States"
39.3083868,-84.2942284,"3866, Spring Mill Way, Hunter’s Point, Maineville, Deerfield Township, Warren County, Ohio, 45039, United States"
40.5041084,-82.1271372,"Holmes County, Ohio, 44628, United States"
39.1970727,-84.5510967,"1748, Llanfair Avenue, College Hill Business District, College Hill, Cincinnati, Hamilton County, Ohio, 45224, United States"
41.3308223,-81.5980675,"9261, Province Lane, Preston Woods, Brecksville, Cuyahoga County, Ohio, 44141, United States"
39.9300134,-83.8625231,"274, Oakridge Drive, Snyders Mill, Clark County, Ohio, 45504, United States"
41.1273732,-81.5647628,"725, Cliffside Drive, Merriman Valley, Akron, Summit County, Ohio, 44313, United States"
40.5315792,-83.090553,"772, Christopher Drive, Pleasant Township, Marion County, Ohio, 43302, United States"
41.0318246,-84.0769529,"Glandorf Elementary School, 140, Church Street, Glandorf, Glandorf Township, Putnam County, Ohio, 45848, United States"
39.3545531,-84.1680983,"5140, Man O’ War Drive, Villages of Classicway, Hamilton Township, Warren County, Ohio, 45152, United States"
41.4133401,-81.9496899,"29834, Broxbourne Road, North Olmsted, Cuyahoga County, Ohio, 44070, United States"
40.0483471,-82.8431287,"Pamela Drive, Gahanna, Jefferson Township, Franklin County, Ohio, 43230, United States"
39.184175,-84.5735398,"5119, Shepherd Road, Cincinnati, Green Township, Hamilton County, Ohio, 45223, United States"
39.2325026,-84.6181094,"Red Hawk, Barnesburg, Colerain Township, Hamilton County, Ohio, 45247, United States"
40.6079905,-82.7817249,"Taladega Drive, Congress Township, Morrow County, Ohio, United States"
41.5174339,-81.3128412,"12881, Sperry Road, Chesterland, Chester Township, Geauga County, Ohio, 44026, United States"
41.5176481,-81.3128551,"12881, Sperry Road, Chesterland, Chester Township, Geauga County, Ohio, 44026, United States"
39.6366334,-84.1081524,"3298, Mill Pond Drive, Bellbrook, Sugarcreek Township, Greene County, Ohio, 45305, United States"
41.17325,-82.22178,"296, Union Street, Wellington Center Historic District, Wellington, Lorain County, Ohio, 44090, United States"
41.4087233,-81.3488577,"8136, Tulip Lane, McFarlands Corners, Bainbridge, Bainbridge Township, Geauga County, Ohio, 44023, United States"
41.1636194,-81.8479215,"4099, Stonegate Drive, Medina Township, Medina County, Ohio, 44256, United States"
39.9473239,-82.9700448,"1004, Forest Street, Southern Orchards, South Columbus, Columbus, Franklin County, Ohio, 43206, United States"
41.4850203,-81.5743124,"All People's Trail, Shaker Heights, Cuyahoga County, Ohio, 44120, United States"
41.52496,-81.53374,"4045, Ardmore Road, South Euclid, Cuyahoga County, Ohio, 44121, United States"
39.93176,-83.15902,"6012, Hall Road, Prairie Township, Franklin County, Ohio, 43119, United States"
39.8817997,-83.8229953,"466, Dorchester Drive, Possum Woods, Clark County, Ohio, 45506, United States"
40.90961,-81.11804,"905, Parkside Drive, Alliance, Stark County, Ohio, 44601, United States"
39.2971152,-82.0827949,"6, Roxbury Drive, Longview Heights, Athens, Athens Township, Athens County, Ohio, 45701, United States"
40.7553196,-82.5595951,"1230, Harwood Drive, Mansfield, Richland County, Ohio, 44906, United States"
40.781294,-81.907283,"1449, Oil City Road, Wayne County, Ohio, 44691, United States"
41.597759,-81.541712,"282, East 197th Street, Utopia Beach Club, Euclid, Cuyahoga County, Ohio, 44119, United States"
39.8474097,-84.3741135,"493, East Upper Lewisburg Salem Road, Brookville, Montgomery County, Ohio, 45309, United States"
39.7384119,-83.990472,"Fairground Road, Beavercreek Township, Greene County, Ohio, 45385, United States"
41.035663,-81.657022,"3628, Shellhart Road, Brookside Greens, Norton, Summit County, Ohio, 44203, United States"
40.5029092,-81.9076091,"Township Road 103, Holmes County, Ohio, United States"
41.1387519,-81.577335,"544, Hampton Ridge Road, Hampton Woods, Northwest Akron, Akron, Summit County, Ohio, 44313, United States"
41.5541422,-83.6173965,"843, Maple Street, Perrysburg Historic District, Perrysburg, Wood County, Ohio, 43551, United States"
40.4934535,-83.2017146,"Centerville-Newmans Road, Centerville, Prospect Township, Marion County, Ohio, 43342, United States"
39.202141,-84.25509,"5979, Woodridge Drive, Wood Creek, Mulberry, Miami Township, Clermont County, Ohio, 45150, United States"
39.209071,-84.245824,"6035, Balsam Drive, Torrey Pines, Miami Township, Clermont County, Ohio, 45150, United States"
40.6046937,-83.5955633,"14757, SR 292, Kenton, Buck Township, Hardin County, Ohio, 43326, United States"
40.9421258,-82.6865876,"6899, Kuhn Road, Plymouth Township, Richland County, Ohio, 44875, United States"
40.24123,-82.86181,"Granville Street, Sunbury, Delaware County, Ohio, 43074, United States"
41.4453603,-83.7857401,"Otsego Park Car Parking, Williamsburg-On-The-River, Wood County, Ohio, United States"
41.1202021,-81.6826494,"4680, Remmington Avenue, West Ridge Estates, Copley Township, Summit County, Ohio, 44321, United States"
39.658504,-82.466318,"501, Natchez Lane, Hideaway Hills, Hocking County, Ohio, 43155, United States"
40.0144083,-82.0487296,"2937, Ash Meadows Boulevard, Muskingum County, Ohio, 43701, United States"
40.297011,-82.6908629,"111, White Road, Centerburg, Hilliar Township, Knox County, Ohio, 43011, United States"
39.134496,-84.4690168,"Cincinnati Tennis Club, Wold Avenue, O’Bryonville, Evanston, Cincinnati, Hamilton County, Ohio, 45207, United States"
39.95501,-82.00553,"Zane Food Mart, 1301, Linden Avenue, Zanesville, Muskingum County, Ohio, 43701, United States"
40.81833,-81.48703,"2417, Tennyson Street Northwest, Stark County, Ohio, 44646, United States"
40.00032,-81.07654,"40347, Patterson McEndree Road, Belmont County, Ohio, 43719, United States"
39.6122883,-82.9388702,"801, Dartmouth Drive, Circleville, Pickaway County, Ohio, 43113, United States"
41.1523782,-81.6480276,"667, Timberline Drive, Bath Township, Summit County, Ohio, 44333, United States"
39.797689,-83.9037466,"972, Talus Drive, Yellow Springs, Miami Township, Greene County, Ohio, 45387, United States"
41.53136,-81.34309,"8365, Lincoln Drive, Chesterland, Chester Township, Geauga County, Ohio, 44026, United States"
40.06906,-82.51848,"199, East College Street, Granville Historic District, Granville, Granville Township, Licking County, Ohio, 43023, United States"
40.1433005,-83.1711549,"6768, Vineyard Haven Loop, Dublin, Washington Township, Union County, Ohio, 43016, United States"
41.486737,-81.563811,"3232, Fairmount Boulevard, Fairmount Heights, Cleveland Heights, Cuyahoga County, Ohio, 44118, United States"
39.343394,-82.2150939,"4308, Rhoric Road, Luhrig, Waterloo Township, Athens County, Ohio, 45701, United States"
38.7124967,-83.3143312,"Sunshine Ridge Road, Adams County, Ohio, 45616, United States"
40.905377,-81.098781,"1627, South Freedom Avenue, Mount Union, Alliance, Stark County, Ohio, 44601, United States"
39.6898348,-82.9709172,"2660, Cornstalk Avenue, Little Walnut, Pickaway County, Ohio, 43103, United States"
41.4318158,-82.0726293,"5301, Deer Crossing, Sheffield, Lorain County, Ohio, 44054, United States"
41.095984,-81.649512,"1543, Centerview Drive, Copley, Copley Township, Summit County, Ohio, 44321, United States"
40.8221236,-81.0960209,"Brumbaugh Woods Trail, Washington Township, Stark County, Ohio, 44634, United States"
41.03481,-81.44585,"Spartan Trail, Sawyerwood, Springfield Township, Summit County, Ohio, 44312, United States"
41.3578869,-81.641566,"6632, Brookside Road, Independence, Cuyahoga County, Ohio, 44131, United States"
40.7756879,-80.806363,"Furnace Road, Logtown, Columbiana County, Ohio, 44432, United States"
39.8251,-82.7936,"Waterloo Road Northwest, Lithopolis, Violet Township, Fairfield County, Ohio, 43110, United States"
39.921845,-82.7776641,"10136, Wellington Drive Northwest, Summerfield, Violet Township, Fairfield County, Ohio, 43147, United States"
41.1411866,-81.8275827,"3912, Burgundy Bay Boulevard West, Medina Township, Medina County, Ohio, 44256, United States"
39.458496,-84.5682478,"Warwick Road, St. Clair Township, Butler County, Ohio, 45013, United States"
38.7494,-82.96796,"2200, Thomas Avenue, Portsmouth, Scioto County, Ohio, 45662, United States"
40.8310214,-81.1943722,"Parks Avenue Northeast, Washington Township, Stark County, Ohio, 44601, United States"
39.6903074,-84.1389583,"3896, Roslyn Avenue, Oakdale, Kettering, Montgomery County, Ohio, 45429, United States"
41.4182961,-82.2511198,"6802, Velvet Horn Drive, Deerfield Estates, Lorain, Lorain County, Ohio, 44053, United States"
41.3892006,-81.7506516,"6411, Newland Road, Parma Heights, Cuyahoga County, Ohio, 44130, United States"
39.7215593,-84.0987271,"East Patterson Road, Valleywood, Mount Saint John, Beavercreek, Greene County, Ohio, 45432, United States"
39.324652,-84.218694,"7469, Haverhill Lane, Regency Park, Hamilton Township, Warren County, Ohio, 45039, United States"
38.7088884,-83.0890846,"405, Oakwood Avenue, Scioto County, Ohio, 45663, United States"
39.6038366,-84.3622971,"Eby Road, Sunbury, Montgomery County, Ohio, 45327, United States"
39.7832127,-83.9051521,"3719, US 68, Goes Station, Miami Township, Greene County, Ohio, 45387, United States"
39.114989,-84.662195,"6391, Simon Drive, Mountview, Delhi Township, Hamilton County, Ohio, 45233, United States"
39.3013826,-84.7467649,"11716, Oxford Road, Crosby Township, Hamilton County, Ohio, 45030, United States"
40.1533752,-83.0875631,"240, Wellspring Lane, Powell, Liberty Township, Delaware County, Ohio, 43065, United States"
39.455812,-82.9217577,"3640, Sulphur Spring Road, Ross County, Ohio, 45644, United States"
41.1007599,-81.3175381,"1065, Sandy Lake Road, Brimfield Township, Portage County, Ohio, 44266, United States"
40.1714567,-84.2279559,"1752, Steinhilber Drive, Miami County, Ohio, 45356, United States"
39.9624616,-82.7770601,"1201, Daylight Drive, Reynoldsburg, Etna Township, Licking County, Ohio, 43068, United States"
40.1189541,-83.0845249,"7991, Corsham Court, Abington Village, Columbus, Franklin County, Ohio, 43016, United States"
39.2245365,-84.2994153,"Whispering Pines Drive, Indianview, Miami Township, Clermont County, Ohio, 45140, United States"
39.763829,-84.020872,"2549, Greenbrier Court, Beavercreek, Greene County, Ohio, 45431, United States"
40.4883219,-81.9098209,"7981, Flawil Drive, Holmes County, Ohio, 44654, United States"
41.4364589,-81.8176289,"17230, Milburn Avenue, Kamms Corners, Cleveland, Cuyahoga County, Ohio, 44135, United States"
39.7347417,-84.1245273,"4824, Barnhart Avenue, Dayton, Montgomery County, Ohio, 45432, United States"
41.445151,-81.96669,"31513, Hunters Creek Drive, Westlake, Cuyahoga County, Ohio, 44145, United States"
41.37286,-82.10444,"175, Harrison Street, Washington Avenue Historic District, Elyria, Lorain County, Ohio, 44035, United States"
39.5977854,-81.2311935,"32912, Witten Creek Road, Bethel Township, Monroe County, Ohio, 45745, United States"
39.177067,-84.700131,"7791, Mitchell Park Drive, Miami Township, Hamilton County, Ohio, 45002, United States"
41.6213269,-81.4454621,"5101, Shepherds Glen, Concord Mobile Home Park, Willoughby, Lake County, Ohio, 44094, United States"
41.1979689,-82.0166972,"Dunham Road, Grafton Township, Lorain County, Ohio, 44253, United States"
41.345892,-81.772903,"9006, Edgewood Drive, North Royalton, Cuyahoga County, Ohio, 44133, United States"
39.0950304,-84.1162634,"4193.0, 4613, SR 276, Batavia, Batavia Township, Clermont County, Ohio, 45103, United States"
39.6779549,-83.9108968,"South Patton Street, Xenia, Xenia Township, Greene County, Ohio, 45385, United States"
40.8622495,-84.5976834,"795, Congress Street, Van Wert, Van Wert County, Ohio, 45891, United States"
40.807281,-81.956632,"Douglas Drive, Wooster, Wayne County, Ohio, 44691, United States"
40.9151094,-81.5022687,"926, Karla Drive, Pleasant Hills Estates, Green, Summit County, Ohio, 44216, United States"
41.4335995,-81.0230011,"Swine Creek Reservation, 16004, Hayes Road, Middlefield Township, Geauga County, Ohio, 44062, United States"
40.1284911,-80.8167225,"72055, South Sharon Road, Farmington, Colerain, Belmont County, Ohio, 43912, United States"
39.31451,-84.267953,"8375, Pond Ridge Drive, Pond Woods, Landen, Deerfield Township, Warren County, Ohio, 45039, United States"
41.665628,-83.620964,"2348, Densmore Drive, Indian Hills, Toledo, Lucas County, Ohio, 43606, United States"
